 +16 740 ЮЗ 3м/с +15 740 ЮЗ 3м/с
 +14 740 Ю 1м/с +12 739 Ю 1м/с
 +15 740 Ш +10 742 Ш
 +17 746 З 3м/с +15 747 З 3м/с
 +22 745 СЗ 3м/с +15 746 СЗ 3м/с
 +15 746 ЮВ 1м/с +16 745 ЮВ 1м/с
 +17 746 С 1м/с +9 746 С 1м/с
 +15 747 З 2м/с +12 749 З 2м/с
 +15 752 СЗ 2м/с +8 752 СЗ 2м/с
 +14 752 СЗ 3м/с +7 752 СЗ 3м/с
 +10 745 З 2м/с +11 744 З 2м/с
 +10 749 СЗ 2м/с +7 749 СЗ 2м/с
 +13 748 З 2м/с +13 749 З 2м/с
 +20 747 ЮЗ 3м/с +14 746 ЮЗ 3м/с
 +10 743 В 1м/с +11 741 В 1м/с
 +11 744 З 6м/с +8 747 З 6м/с
 +9 749 СЗ 2м/с +6 749 СЗ 2м/с
 +9 749 ЮЗ 2м/с +9 745 ЮЗ 2м/с
 +10 743 З 4м/с +9 746 З 4м/с
 +13 749 Ю 1м/с +5 748 Ю 1м/с
 +12 737 ЮЗ 2м/с +9 735 ЮЗ 2м/с
 +7 731 СВ 3м/с +7 732 СВ 3м/с
 +10 737 ЮЗ 1м/с +9 739 ЮЗ 1м/с
 +9 741 СЗ 2м/с +8 743 СЗ 2м/с
 +9 744 ЮЗ 2м/с +10 742 ЮЗ 2м/с
 +12 742 СЗ 2м/с +7 745 СЗ 2м/с
 +14 749 З 2м/с +11 750 З 2м/с
 +16 751 ЮЗ 3м/с +13 753 ЮЗ 3м/с
 +17 756 Ю 3м/с +13 757 Ю 3м/с
 +17 755 ЮВ 2м/с +14 753 ЮВ 2м/с
 +15 749 Ю 3м/с +15 748 Ю 3м/с
 +17 746 ЮЗ 3м/с +16 745 ЮЗ 3м/с
 +19 739 ЮЗ 3м/с +12 740 ЮЗ 3м/с
 +11 749 З 2м/с +3 751 З 2м/с
 +10 754 СЗ 1м/с +5 754 СЗ 1м/с
 +6 756 СЗ 2м/с +3 758 СЗ 2м/с
 +6 759 З 2м/с +3 760 З 2м/с
 +7 759 ЮВ 1м/с +3 759 ЮВ 1м/с
 +9 755 В 2м/с +6 755 В 2м/с
 +12 756 ЮВ 1м/с +9 757 ЮВ 1м/с
 +15 757 Ю 1м/с +10 757 Ю 1м/с
 +8 755 СЗ 2м/с +7 755 СЗ 2м/с
 +8 754 З 2м/с +4 753 З 2м/с
 +4 752 СВ 2м/с +3 753 СВ 2м/с
 +4 754 СВ 3м/с +1 755 СВ 3м/с
 +3 757 СВ 2м/с 0 757 СВ 2м/с
 +3 755 С 3м/с +3 755 С 3м/с
 +1 758 СЗ 2м/с 0 761 СЗ 2м/с
 +1 758 З 3м/с +1 755 З 3м/с
 +3 748 З 3м/с +4 747 З 3м/с
 +7 746 З 2м/с +5 746 З 2м/с
 +7 744 ЮЗ 2м/с +5 744 ЮЗ 2м/с
 +6 751 С 1м/с +6 752 С 1м/с
 +5 748 ЮЗ 5м/с +4 746 ЮЗ 5м/с
 +1 746 С 2м/с -2 749 С 2м/с
 -7 755 С 3м/с -9 757 С 3м/с
 -9 758 СВ 3м/с -11 759 СВ 3м/с
 -5 758 СЗ 3м/с -7 758 СЗ 3м/с
 -3 747 Ю 4м/с -4 741 Ю 4м/с
 -4 738 В 3м/с -3 740 В 3м/с
 0 750 ЮВ 2м/с 0 753 ЮВ 2м/с
 -1 755 СВ 2м/с -2 755 СВ 2м/с
 -2 757 С 1м/с -3 759 С 1м/с
 -3 760 СЗ 2м/с -5 756 СЗ 2м/с
 -2 751 З 2м/с -3 749 З 2м/с
 -2 740 З 3м/с -3 740 З 3м/с
 -6 744 ЮЗ 3м/с -5 744 ЮЗ 3м/с
 -6 745 ЮЗ 3м/с -6 741 ЮЗ 3м/с
 -5 746 С 4м/с -5 749 С 4м/с
 -5 751 ЮЗ 2м/с -5 746 ЮЗ 2м/с
 0 737 СЗ 3м/с -5 743 СЗ 3м/с
 -4 751 СЗ 4м/с -7 752 СЗ 4м/с
 -7 748 З 3м/с -8 749 З 3м/с
 -12 758 СВ 2м/с -14 761 СВ 2м/с
 -13 762 З 1м/с -13 761 З 1м/с
 -8 754 ЮЗ 2м/с -7 752 ЮЗ 2м/с
 -5 755 ЮЗ 2м/с -7 753 ЮЗ 2м/с
 -9 751 Ю 3м/с -8 752 Ю 3м/с
 -5 748 Ю 5м/с -5 746 Ю 5м/с
 -5 751 В 2м/с -4 744 В 2м/с
 -1 746 В 1м/с -1 746 В 1м/с
 -5 749 В 1м/с -6 752 В 1м/с
 -6 754 СВ 2м/с -5 756 СВ 2м/с
 -4 757 ЮЗ 2м/с -8 756 ЮЗ 2м/с
 -6 754 ЮЗ 3м/с -6 753 ЮЗ 3м/с
 -1 750 ЮЗ 4м/с 0 752 ЮЗ 4м/с
 0 753 ЮЗ 4м/с -1 753 ЮЗ 4м/с
 -7 755 ЮВ 3м/с -7 755 ЮВ 3м/с
 -10 757 ЮВ 2м/с -10 758 ЮВ 2м/с
 -7 758 В 2м/с -9 758 В 2м/с
 -12 758 ЮВ 2м/с -14 757 ЮВ 2м/с
 -14 755 В 1м/с -15 753 В 1м/с
 -9 747 В 2м/с -9 749 В 2м/с
 -5 757 С 2м/с -6 759 С 2м/с
 -11 763 В 1м/с -11 762 В 1м/с
 -8 762 ЮЗ 2м/с -9 763 ЮЗ 2м/с
 -9 763 ЮВ 1м/с -11 762 ЮВ 1м/с
 -13 763 ЮВ 3м/с -13 764 ЮВ 3м/с
 -12 767 ЮВ 3м/с -14 767 ЮВ 3м/с
 -11 768 Ю 4м/с -11 769 Ю 4м/с
 -8 766 ЮВ 3м/с -8 764 ЮВ 3м/с
 -7 759 ЮВ 4м/с -8 759 ЮВ 4м/с
 -10 755 Ю 2м/с -10 754 Ю 2м/с
 -9 752 ЮВ 2м/с -8 751 ЮВ 2м/с
 -5 750 З 1м/с -5 751 З 1м/с
 -8 752 Ш -9 752 Ш
 -8 748 З 4м/с -6 743 З 4м/с
 0 736 З 2м/с +1 737 З 2м/с
 +1 729 СЗ 4м/с -2 731 СЗ 4м/с
 -3 748 СЗ 4м/с -4 750 СЗ 4м/с
 -3 753 ЮЗ 2м/с -5 755 ЮЗ 2м/с
 -8 752 ЮВ 2м/с -7 751 ЮВ 2м/с
 -5 753 В 2м/с -5 752 В 2м/с
 -6 751 В 2м/с -7 750 В 2м/с
 -6 752 В 1м/с -9 752 В 1м/с
 -11 749 Ю 2м/с -9 749 Ю 2м/с
 -4 749 Ю 2м/с -2 749 Ю 2м/с
 -1 754 Ю 3м/с -5 755 Ю 3м/с
 -8 756 ЮВ 2м/с -9 758 ЮВ 2м/с
 -10 759 ЮВ 3м/с -12 759 ЮВ 3м/с
 -11 758 В 4м/с -12 757 В 4м/с
 -11 753 В 2м/с -11 752 В 2м/с
 -10 750 ЮЗ 1м/с -12 750 ЮЗ 1м/с
 -10 749 Ю 2м/с -8 748 Ю 2м/с
 -4 747 Ю 2м/с -4 747 Ю 2м/с
 -3 749 ЮВ 2м/с -4 750 ЮВ 2м/с
 -3 754 В 2м/с -4 755 В 2м/с
 -6 754 ЮВ 3м/с -6 753 ЮВ 3м/с
 -4 754 ЮВ 4м/с -4 757 ЮВ 4м/с
 -7 758 В 4м/с -9 758 В 4м/с
 -11 762 В 2м/с -14 762 В 2м/с
 -13 764 В 2м/с -15 764 В 2м/с
 -14 769 ЮВ 2м/с -15 769 ЮВ 2м/с
 -12 769 В 2м/с -14 769 В 2м/с
 -9 767 В 2м/с -10 766 В 2м/с
 -6 763 В 2м/с -7 762 В 2м/с
 -6 764 В 2м/с -9 765 В 2м/с
 -8 770 В 3м/с -10 771 В 3м/с
 -9 769 СВ 3м/с -10 767 СВ 3м/с
 -10 765 В 1м/с -14 766 В 1м/с
 -10 767 СЗ 1м/с -15 766 СЗ 1м/с
 -16 766 СВ 2м/с -18 767 СВ 2м/с
 -17 767 В 4м/с -19 768 В 4м/с
 -19 772 В 3м/с -21 773 В 3м/с
 -19 772 В 2м/с -21 772 В 2м/с
 -19 777 В 1м/с -24 779 В 1м/с
 -15 776 С 2м/с -20 774 С 2м/с
 -14 770 СВ 2м/с -16 770 СВ 2м/с
 -13 769 В 2м/с -14 767 В 2м/с
 -13 760 В 5м/с -11 758 В 5м/с
 -12 756 В 3м/с -16 758 В 3м/с
 -17 762 ЮВ 2м/с -18 762 ЮВ 2м/с
 -14 763 ЮВ 2м/с -16 764 ЮВ 2м/с
 -17 766 Ш -25 766 Ш
 -17 764 ЮВ 1м/с -18 764 ЮВ 1м/с
 -13 764 В 2м/с -14 763 В 2м/с
 -11 758 ЮВ 4м/с -14 757 ЮВ 4м/с
 -10 758 ЮВ 2м/с -13 759 ЮВ 2м/с
 -8 758 В 3м/с -12 758 В 3м/с
 -9 760 ЮВ 2м/с -12 761 ЮВ 2м/с
 -6 762 СЗ 2м/с -11 763 СЗ 2м/с
 -6 765 СЗ 2м/с -10 764 СЗ 2м/с
 -5 761 З 1м/с -10 760 З 1м/с
 -10 757 Ю 2м/с -13 757 Ю 2м/с
 -8 756 Ю 2м/с -13 755 Ю 2м/с
 -8 751 ЮВ 3м/с -11 749 ЮВ 3м/с
 -10 746 ЮВ 4м/с -10 746 ЮВ 4м/с
 -9 745 В 5м/с -10 745 В 5м/с
 -9 746 В 4м/с -8 747 В 4м/с
 -3 749 В 2м/с -3 749 В 2м/с
 -1 745 ЮВ 2м/с -2 745 ЮВ 2м/с
 -3 744 ЮВ 2м/с -3 743 ЮВ 2м/с
 -3 740 В 2м/с -6 739 В 2м/с
 -4 736 В 2м/с -6 737 В 2м/с
 -3 741 ЮВ 2м/с -6 743 ЮВ 2м/с
 -3 740 С 3м/с -5 740 С 3м/с
 -3 741 В 2м/с -6 743 В 2м/с
 -6 746 В 2м/с -9 746 В 2м/с
 -7 750 В 2м/с -7 750 В 2м/с
 -6 749 ЮВ 2м/с -13 751 ЮВ 2м/с
 -13 754 В 2м/с -15 755 В 2м/с
 -10 756 ЮВ 1м/с -15 758 ЮВ 1м/с
 -12 755 Ю 2м/с -16 753 Ю 2м/с
 -11 740 В 3м/с -10 737 В 3м/с
 -5 728 В 3м/с -2 722 В 3м/с
 -1 736 З 2м/с -5 739 З 2м/с
 -3 743 СЗ 2м/с -8 745 СЗ 2м/с
 -6 743 З 3м/с -6 742 З 3м/с
 +1 742 З 4м/с +1 741 З 4м/с
 +6 747 СЗ 1м/с -1 749 СЗ 1м/с
 0 743 Ю 3м/с 0 743 Ю 3м/с
 +1 737 ЮЗ 5м/с 0 739 ЮЗ 5м/с
 +3 742 СЗ 2м/с -1 737 СЗ 2м/с
 0 742 З 3м/с -4 742 З 3м/с
 -2 740 С 2м/с -4 743 С 2м/с
 -1 747 СЗ 3м/с -4 749 СЗ 3м/с
 -3 747 ЮВ 3м/с -3 737 ЮВ 3м/с
 0 732 ЮЗ 3м/с -1 734 ЮЗ 3м/с
 -3 738 З 3м/с -5 742 З 3м/с
 -2 746 ЮЗ 3м/с -4 746 ЮЗ 3м/с
 +2 741 ЮЗ 5м/с +3 742 ЮЗ 5м/с
 +3 739 ЮВ 3м/с +1 738 ЮВ 3м/с
 +3 736 Ю 2м/с +3 734 Ю 2м/с
 +4 742 З 3м/с +1 744 З 3м/с
 +2 745 ЮЗ 3м/с +1 748 ЮЗ 3м/с
 +4 755 З 3м/с 0 756 З 3м/с
 +8 751 Ю 3м/с +7 749 Ю 3м/с
 +3 749 С 1м/с +1 749 С 1м/с
 +9 748 ЮВ 2м/с +7 746 ЮВ 2м/с
 +12 743 ЮВ 3м/с +13 743 ЮВ 3м/с
 +19 743 ЮВ 2м/с +15 742 ЮВ 2м/с
 +22 746 ЮВ 2м/с +18 745 ЮВ 2м/с
 +12 746 З 4м/с +8 749 З 4м/с
 +14 750 СВ 2м/с +12 749 СВ 2м/с
 +21 740 Ю 4м/с +14 743 Ю 4м/с
 +17 749 З 3м/с +14 750 З 3м/с
 +20 752 СВ 1м/с +17 751 СВ 1м/с
 +25 748 ЮВ 2м/с +20 747 ЮВ 2м/с
 +29 746 ЮВ 3м/с +23 745 ЮВ 3м/с
 +25 744 ЮЗ 3м/с +21 743 ЮЗ 3м/с
 +24 745 СВ 2м/с +19 746 СВ 2м/с
 +25 747 В 3м/с +21 747 В 3м/с
 +28 747 ЮВ 3м/с +22 747 ЮВ 3м/с
 +17 746 В 1м/с +16 746 В 1м/с
 +25 747 ЮВ 1м/с +21 746 ЮВ 1м/с
 +22 747 З 3м/с +16 749 З 3м/с
 +23 752 СЗ 1м/с +15 752 СЗ 1м/с
 +25 751 С 2м/с +19 752 С 2м/с
 +25 749 З 1м/с +19 749 З 1м/с
 +24 750 СЗ 2м/с +19 749 СЗ 2м/с
 +22 748 З 3м/с +21 744 З 3м/с
 +6 743 С 2м/с +7 745 С 2м/с
 +11 745 С 2м/с +9 741 С 2м/с
 +14 740 С 3м/с +8 744 С 3м/с
 +13 740 З 2м/с +8 741 З 2м/с
 +18 741 З 3м/с +10 746 З 3м/с
 +16 751 З 1м/с +8 751 З 1м/с
 +21 751 Ю 3м/с +20 751 Ю 3м/с
 +27 752 З 2м/с +22 752 З 2м/с
 +27 753 З 2м/с +18 754 З 2м/с
 +29 757 З 2м/с +21 757 З 2м/с
 +30 758 ЮЗ 3м/с +22 756 ЮЗ 3м/с
 +26 755 С 2м/с +19 754 С 2м/с
 +21 748 Ш +21 748 Ш
 +29 746 З 2м/с +20 746 З 2м/с
 +24 748 ЮВ 2м/с +17 749 ЮВ 2м/с
 +21 752 СВ 3м/с +16 754 СВ 3м/с
 +22 754 В 2м/с +17 754 В 2м/с
 +21 753 З 1м/с +18 752 З 1м/с
 +25 754 В 2м/с +16 755 В 2м/с
 +27 758 З 2м/с +17 758 З 2м/с
 +27 758 З 1м/с +19 757 З 1м/с
 +27 755 С 1м/с +19 754 С 1м/с
 +27 752 З 1м/с +23 749 З 1м/с
 +26 746 Ю 1м/с +22 745 Ю 1м/с
 +12 749 С 4м/с +12 750 С 4м/с
 +15 749 В 3м/с +15 749 В 3м/с
 +21 743 В 2м/с +20 742 В 2м/с
 +25 741 З 2м/с +20 741 З 2м/с
 +18 743 З 3м/с +12 745 З 3м/с
 +25 746 З 2м/с +16 747 З 2м/с
 +27 749 ЮЗ 2м/с +22 748 ЮЗ 2м/с
 +23 746 ЮВ 1м/с +22 746 ЮВ 1м/с
 +26 746 З 2м/с +22 746 З 2м/с
 +25 746 З 2м/с +19 746 З 2м/с
 +20 743 З 5м/с +14 746 З 5м/с
 +12 746 З 2м/с +11 748 З 2м/с
 +21 749 ЮЗ 2м/с +19 749 ЮЗ 2м/с
 +22 747 Ш +21 746 Ш
 +29 743 В 2м/с +26 741 В 2м/с
 +33 741 ЮЗ 3м/с +21 742 ЮЗ 3м/с
 +25 746 З 3м/с +18 746 З 3м/с
 +24 749 СЗ 3м/с +20 747 СЗ 3м/с
 +20 746 З 1м/с +17 746 З 1м/с
 +27 748 З 2м/с +21 746 З 2м/с
 +34 743 ЮЗ 3м/с +24 744 ЮЗ 3м/с
 +33 746 ЮЗ 3м/с +28 746 ЮЗ 3м/с
 +31 749 СВ 2м/с +20 747 СВ 2м/с
 +31 743 В 3м/с +27 740 В 3м/с
 +26 740 С 3м/с +21 742 С 3м/с
 +23 744 СЗ 3м/с +20 744 СЗ 3м/с
 +23 743 С 3м/с +19 743 С 3м/с
 +21 743 СВ 2м/с +19 743 СВ 2м/с
 +26 743 СВ 2м/с +21 743 СВ 2м/с
 +19 742 Ш +18 743 Ш
 +24 745 С 3м/с +19 747 С 3м/с
 +24 747 С 2м/с +18 748 С 2м/с
 +26 748 С 2м/с +22 748 С 2м/с
 +29 749 Ю 3м/с +25 747 Ю 3м/с
 +30 746 ЮВ 1м/с +25 746 ЮВ 1м/с
 +29 743 В 2м/с +25 741 В 2м/с
 +25 740 СЗ 2м/с +19 742 СЗ 2м/с
 +26 746 З 2м/с +22 746 З 2м/с
 +24 749 С 3м/с +19 751 С 3м/с
 +19 749 СВ 2м/с +19 746 СВ 2м/с
 +25 747 ЮВ 2м/с +22 747 ЮВ 2м/с
 +28 749 ЮЗ 1м/с +21 749 ЮЗ 1м/с
 +29 750 СЗ 2м/с +22 749 СЗ 2м/с
 +27 749 СВ 2м/с +24 748 СВ 2м/с
 +25 747 В 2м/с +20 746 В 2м/с
 +25 748 СВ 2м/с +21 748 СВ 2м/с
 +27 749 С 2м/с +17 749 С 2м/с
 +30 750 З 2м/с +21 749 З 2м/с
 +32 750 В 1м/с +28 749 В 1м/с
 +34 748 СЗ 2м/с +29 746 СЗ 2м/с
 +31 746 ЮВ 2м/с +27 745 ЮВ 2м/с
 +29 743 В 2м/с +25 743 В 2м/с
 +32 744 З 2м/с +24 745 З 2м/с
 +32 745 ЮЗ 2м/с +23 744 ЮЗ 2м/с
 +27 742 Ю 3м/с +25 739 Ю 3м/с
 +19 742 З 6м/с +16 745 З 6м/с
 +22 746 ЮЗ 3м/с +21 745 ЮЗ 3м/с
 +23 746 ЮЗ 3м/с +22 746 ЮЗ 3м/с
 +27 746 ЮЗ 3м/с +19 748 ЮЗ 3м/с
 +26 752 З 3м/с +18 754 З 3м/с
 +29 753 ЮЗ 3м/с +22 752 ЮЗ 3м/с
 +23 750 З 2м/с +19 750 З 2м/с
 +24 750 З 2м/с +20 751 З 2м/с
 +24 749 СЗ 1м/с +21 749 СЗ 1м/с
 +28 748 ЮЗ 2м/с +23 746 ЮЗ 2м/с
 +25 748 СЗ 3м/с +21 749 СЗ 3м/с
 +23 751 С 3м/с +18 752 С 3м/с
 +25 750 СВ 3м/с +17 750 СВ 3м/с
 +26 749 СЗ 2м/с +19 747 СЗ 2м/с
 +30 749 СЗ 1м/с +22 749 СЗ 1м/с
 +32 750 З 3м/с +25 751 З 3м/с
 +31 750 С 2м/с +26 750 С 2м/с
 +32 749 СЗ 2м/с +26 749 СЗ 2м/с
 +33 748 СЗ 2м/с +22 748 СЗ 2м/с
 +32 748 С 1м/с +28 749 С 1м/с
 +31 750 СЗ 2м/с +26 750 СЗ 2м/с
 +33 749 С 1м/с +23 748 С 1м/с
 +37 745 З 1м/с +23 748 З 1м/с
 +29 745 С 2м/с +20 745 С 2м/с
 +22 747 СЗ 2м/с +21 748 СЗ 2м/с
 +27 750 СВ 2м/с +24 750 СВ 2м/с
 +30 749 СВ 2м/с +25 749 СВ 2м/с
 +28 750 В 2м/с +25 751 В 2м/с
 +28 748 В 3м/с +21 746 В 3м/с
 +26 744 З 2м/с +19 745 З 2м/с
 +21 746 В 1м/с +19 745 В 1м/с
 +26 740 ЮЗ 3м/с +19 740 ЮЗ 3м/с
 +23 745 СЗ 2м/с +15 746 СЗ 2м/с
 +25 744 З 2м/с +20 742 З 2м/с
 +24 739 З 2м/с +19 739 З 2м/с
 +19 738 З 1м/с +15 739 З 1м/с
 +22 741 С 2м/с +17 742 С 2м/с
 +23 740 З 3м/с +17 742 З 3м/с
 +21 744 СЗ 3м/с +15 745 СЗ 3м/с
 +20 744 З 1м/с +15 745 З 1м/с
 +22 748 СВ 2м/с +18 748 СВ 2м/с
 +25 748 ЮВ 1м/с +20 749 ЮВ 1м/с
 +28 747 ЮВ 2м/с +23 745 ЮВ 2м/с
 +24 741 ЮЗ 3м/с +17 740 ЮЗ 3м/с
 +13 745 С 3м/с +12 747 С 3м/с
 +12 747 СЗ 2м/с +10 748 СЗ 2м/с
 +12 753 С 2м/с +7 754 С 2м/с
 +16 751 З 2м/с +13 751 З 2м/с
 +18 749 СЗ 1м/с +15 748 СЗ 1м/с
 +21 746 ЮВ 1м/с +16 747 ЮВ 1м/с
 +23 748 З 2м/с +15 748 З 2м/с
 +24 743 ЮЗ 2м/с +20 742 ЮЗ 2м/с
 +15 742 СЗ 2м/с +9 744 СЗ 2м/с
 +18 743 ЮЗ 3м/с +16 741 ЮЗ 3м/с
 +11 743 З 4м/с +10 745 З 4м/с
 +12 747 З 3м/с +11 748 З 3м/с
 +14 747 З 2м/с +11 745 З 2м/с
 +20 747 СЗ 2м/с +15 747 СЗ 2м/с
 +24 749 СЗ 2м/с +13 749 СЗ 2м/с
 +26 748 З 3м/с +20 747 З 3м/с
 +27 743 З 3м/с +17 742 З 3м/с
 +17 749 С 3м/с +11 750 С 3м/с
 +18 752 СЗ 3м/с +12 753 СЗ 3м/с
 +18 755 СВ 1м/с +15 756 СВ 1м/с
 +19 756 В 2м/с +11 756 В 2м/с
 +22 756 В 1м/с +15 756 В 1м/с
 +22 755 Ю 2м/с +13 755 Ю 2м/с
 +23 751 ЮВ 2м/с +18 750 ЮВ 2м/с
 +12 743 ЮЗ 2м/с +11 744 ЮЗ 2м/с
 +14 741 ЮЗ 5м/с +11 743 ЮЗ 5м/с
 +13 748 ЮЗ 2м/с +13 750 ЮЗ 2м/с
 +15 753 С 3м/с +8 755 С 3м/с
 +14 757 З 2м/с +10 756 З 2м/с
 +14 751 Ю 2м/с +14 751 Ю 2м/с
 +18 752 Ш +12 751 Ш
 +13 743 З 6м/с +10 745 З 6м/с
 +10 754 СЗ 4м/с +8 755 СЗ 4м/с
 +12 755 С 2м/с +6 756 С 2м/с
 +9 756 Ю 1м/с +8 755 Ю 1м/с
 +13 754 Ю 1м/с +13 753 Ю 1м/с
 +9 749 Ю 3м/с +11 748 Ю 3м/с
 +17 749 З 2м/с +15 748 З 2м/с
 +21 748 Ю 3м/с +15 747 Ю 3м/с
 +23 744 ЮВ 2м/с +18 742 ЮВ 2м/с
 +12 746 ЮЗ 3м/с +10 750 ЮЗ 3м/с
 +15 754 З 1м/с +10 754 З 1м/с
 +13 750 В 2м/с +12 747 В 2м/с
 +10 742 З 2м/с +8 743 З 2м/с
 +7 750 СЗ 3м/с +6 753 СЗ 3м/с
 +10 758 З 3м/с +4 759 З 3м/с
 +13 760 Ш +10 760 Ш
 +10 758 В 2м/с +9 758 В 2м/с
 +15 759 ЮЗ 2м/с +14 760 ЮЗ 2м/с
 +17 761 ЮЗ 3м/с +12 761 ЮЗ 3м/с
 +17 756 ЮЗ 4м/с +13 755 ЮЗ 4м/с
 +13 754 З 2м/с +12 750 З 2м/с
 +11 747 З 2м/с +4 750 З 2м/с
 +1 756 С 2м/с +1 757 С 2м/с
 +3 752 В 1м/с +3 751 В 1м/с
 +3 748 З 2м/с +3 747 З 2м/с
 +4 739 Ю 2м/с +5 738 Ю 2м/с
 +6 753 ЮВ 2м/с +6 753 ЮВ 2м/с
 +14 747 Ю 4м/с +10 747 Ю 4м/с
 +2 753 В 2м/с +2 752 В 2м/с
 +14 750 ЮВ 3м/с +13 751 ЮВ 3м/с
 +6 756 З 1м/с +3 757 З 1м/с
 +1 758 С 1м/с +1 759 С 1м/с
 +4 757 З 2м/с 0 756 З 2м/с
 +2 754 ЮЗ 3м/с +3 754 ЮЗ 3м/с
 +7 752 ЮЗ 2м/с +5 752 ЮЗ 2м/с
 +11 748 ЮВ 1м/с +10 746 ЮВ 1м/с
 +8 744 Ш +5 745 Ш
 +6 743 ЮЗ 3м/с +4 743 ЮЗ 3м/с
 +3 748 ЮЗ 2м/с +5 748 ЮЗ 2м/с
 +2 749 СЗ 3м/с -1 752 СЗ 3м/с
 0 760 С 3м/с -1 760 С 3м/с
 -1 761 ЮЗ 2м/с -1 759 ЮЗ 2м/с
 0 753 ЮЗ 4м/с +1 752 ЮЗ 4м/с
 +1 748 СЗ 3м/с 0 748 СЗ 3м/с
 0 748 З 1м/с -1 746 З 1м/с
 +4 737 ЮЗ 5м/с +1 740 ЮЗ 5м/с
 +1 750 С 2м/с 0 754 С 2м/с
 0 758 З 2м/с 0 759 З 2м/с
 +1 760 ЮЗ 2м/с +1 761 ЮЗ 2м/с
 +2 762 З 2м/с +2 762 З 2м/с
 +2 762 З 2м/с +2 763 З 2м/с
 +1 765 З 1м/с 0 765 З 1м/с
 +1 764 ЮЗ 3м/с 0 763 ЮЗ 3м/с
 -1 759 З 2м/с -1 759 З 2м/с
 -2 760 ЮВ 1м/с -3 759 ЮВ 1м/с
 -3 754 Ю 2м/с -3 752 Ю 2м/с
 -1 747 ЮЗ 2м/с -1 746 ЮЗ 2м/с
 -3 749 СЗ 1м/с -3 750 СЗ 1м/с
 -4 752 Ш -5 751 Ш
 -3 752 В 4м/с -2 750 В 4м/с
 +4 749 ЮЗ 1м/с +5 750 ЮЗ 1м/с
 +4 749 В 2м/с +6 745 В 2м/с
 +2 749 СЗ 2м/с 0 750 СЗ 2м/с
 +2 742 В 4м/с +5 739 В 4м/с
 +3 744 С 1м/с +1 747 С 1м/с
 -1 751 СВ 2м/с -3 751 СВ 2м/с
 +1 749 В 3м/с 0 749 В 3м/с
 0 754 В 2м/с 0 756 В 2м/с
 -2 761 В 2м/с -3 762 В 2м/с
 -6 765 В 2м/с -9 766 В 2м/с
 -12 766 В 2м/с -13 767 В 2м/с
 -11 769 В 2м/с -11 769 В 2м/с
 -12 774 В 4м/с -14 774 В 4м/с
 -12 775 СВ 1м/с -13 775 СВ 1м/с
 -12 777 С 1м/с -15 775 С 1м/с
 -10 768 СВ 2м/с -15 768 СВ 2м/с
 -14 770 ЮВ 2м/с -16 771 ЮВ 2м/с
 -15 774 В 2м/с -17 775 В 2м/с
 -15 776 В 1м/с -16 775 В 1м/с
 -15 772 В 3м/с -15 770 В 3м/с
 -11 763 СВ 2м/с -14 761 СВ 2м/с
 -15 757 С 1м/с -18 757 С 1м/с
 -22 756 СЗ 3м/с -23 756 СЗ 3м/с
 -18 760 СЗ 2м/с -18 761 СЗ 2м/с
 -13 763 Ш -14 763 Ш
 -9 756 ЮЗ 3м/с -7 752 ЮЗ 3м/с
 -5 752 ЮЗ 3м/с -5 749 ЮЗ 3м/с
 +2 749 ЮЗ 2м/с +1 751 ЮЗ 2м/с
 -3 749 Ю 2м/с -2 748 Ю 2м/с
 -9 746 З 1м/с -9 746 З 1м/с
 -8 748 СЗ 1м/с -8 748 СЗ 1м/с
 -8 750 З 1м/с -10 752 З 1м/с
 -10 756 З 1м/с -12 755 З 1м/с
 -8 751 В 2м/с -5 749 В 2м/с
 -1 744 З 3м/с -1 745 З 3м/с
 -1 746 З 2м/с -3 746 З 2м/с
 -5 748 В 2м/с -4 748 В 2м/с
 -5 752 В 2м/с -6 753 В 2м/с
 -8 752 В 2м/с -9 751 В 2м/с
 -7 745 С 3м/с -10 745 С 3м/с
 -10 747 С 1м/с -13 747 С 1м/с
 -13 750 Ш -17 751 Ш
 -16 753 З 2м/с -18 753 З 2м/с
 -12 746 З 2м/с -12 745 З 2м/с
 -10 746 З 3м/с -11 747 З 3м/с
 -5 749 З 2м/с -8 751 З 2м/с
 -7 753 З 2м/с -9 753 З 2м/с
 -10 753 ЮВ 3м/с -10 754 ЮВ 3м/с
 -7 751 ЮВ 3м/с -7 749 ЮВ 3м/с
 -5 746 Ю 2м/с -4 746 Ю 2м/с
 +1 743 Ю 1м/с +1 743 Ю 1м/с
 -3 742 Ю 1м/с -3 739 Ю 1м/с
 -9 738 З 3м/с -14 741 З 3м/с
 -13 745 З 2м/с -15 745 З 2м/с
 -11 743 СВ 2м/с -11 741 СВ 2м/с
 -11 743 З 3м/с -15 746 З 3м/с
 -12 756 З 1м/с -19 758 З 1м/с
 -15 760 З 2м/с -19 760 З 2м/с
 -14 761 В 1м/с -18 762 В 1м/с
 -15 759 В 2м/с -18 759 В 2м/с
 -13 757 В 3м/с -11 756 В 3м/с
 -4 749 В 4м/с -5 747 В 4м/с
 -5 743 СЗ 1м/с -12 743 СЗ 1м/с
 -8 747 В 1м/с -8 750 В 1м/с
 -3 754 ЮВ 1м/с -2 755 ЮВ 1м/с
 -1 749 ЮВ 3м/с -2 745 ЮВ 3м/с
